path,generated_question,generated_answer
86/86fc538c.jpg,What shape is the container?,cylindrical
9a/9acfa1c4.jpg,Are these bulbs packaged?,No
23/23873ba1.jpg,Are straps visible?,Yes
32/32ea957f.jpg,Are these earmuffs foldable?,Yes
2b/2b3b48a7.jpg,What shape is this object?,round
8d/8d47efbc.jpg,What shape is the cord?,Coiled
be/be90fb07.jpg,What is the base's texture?,Ribbed
1e/1ea99aaf.jpg,What is the bottle's closure?,Cap
84/84c39dae.jpg,What adorns the pillow?,Vines
3d/3d54eabc.jpg,What is contained inside?,nuts
1d/1d29267c.jpg,Is the keypad present?,Yes
b2/b234f942.jpg,Does the mug have a handle?,Yes
24/24987a2b.jpg,What is the box's overall form?,Rectangular
69/699148d2.jpg,Is the top attached?,Yes
f0/f05cb2e7.jpg,What shape is the object?,Cylinder
90/90fb178f.jpg,What is the handle's shape?,Arched
f6/f6351b14.jpg,What shape is the drying rack?,Rectangular
3d/3d321528.jpg,Is the rack freestanding?,Attached
36/36b804d7.jpg,What shape are the compartments?,Square
2a/2aed5bee.jpg,How many wrenches are there?,twelve
f9/f9b01f8d.jpg,What is the bookend's shape?,L
ed/ed03d36c.jpg,What is the mold's shape?,Paw
ea/eaee8642.jpg,What shape is this light?,Rectangular
d0/d0eb3c97.jpg,What shape is the can's top?,Rectangular
c9/c9641303.jpg,What is the product container's shape?,Round
30/30bdbc73.jpg,What material is the rack made of?,metal
ca/ca9c9a00.jpg,Does this container have a handle?,Yes
6d/6dcf97c7.jpg,What is the bottle's shape?,Cylindrical
c9/c990dcfd.jpg,What food type is described?,soup
56/56443ee7.jpg,How many arms are on the mount?,four
46/465efc1a.jpg,What form is the clock?,round
9c/9cd7dbf2.jpg,What shape is the container?,jar
16/169d3ddc.jpg,What shape is the package?,rectangular
c6/c6d6b165.jpg,How many wires are visible?,One
92/928e45de.jpg,What shape is the bottle?,Cylindrical
02/0269280a.jpg,Is there a knob?,Yes
86/86dfd207.jpg,How many pieces form this object?,four
ba/ba085cf8.jpg,Are there two or more eye-pieces?,Two
f6/f66c8f1e.jpg,How many protectors are visible?,Four
c2/c2c79aaf.jpg,What shape is the appliance?,Oval
4c/4ce096e8.jpg,What is the nozzle's material?,Metal
45/451477a9.jpg,What shape are the items?,Rectangular
e7/e7cc32a9.jpg,What shape are the chips?,round
4c/4cc2e394.jpg,What material are the jars?,Plastic
cc/cc068b5c.jpg,Is this rack mobile?,Yes
f4/f45bed98.jpg,What is the case's closure?,Open
86/867df57b.jpg,What texture appears on the cylinder?,Ribbed
27/2751c9ed.jpg,What shape is the container?,Rectangular
73/739e0a9d.jpg,What is the shape of the right object's center?,Circle
86/8690843f.jpg,What closure does the wallet have?,Flap
03/03bb1633.jpg,How many bottles are displayed?,four
e0/e05a9649.jpg,Is this texture smooth?,No
d6/d6c88bf9.jpg,What material appears glossy?,Plastic
6f/6f7dc0aa.jpg,What is the pan's surface texture?,Ribbed
60/607ce713.jpg,Is there a door?,Yes
d2/d2fc4b8e.jpg,What shape are the shelves?,Triangular
d3/d3a55252.jpg,What shape is the wiper?,Curved
3f/3f7eaa38.jpg,What limb wears this brace?,Ankle
a1/a1d57f72.jpg,Is the spout curved?,Yes
32/32271c86.jpg,What shape is the wallet?,Rectangular
50/50bf2246.jpg,What is the vase's shape?,Cylindrical
28/2858f6c7.jpg,What shape is the top?,Octagon
7d/7d382070.jpg,What are the lids made of?,plastic
e4/e4bf5ed8.jpg,How many handles are visible?,twenty
d2/d2bac6f1.jpg,What shape is the filament package?,circular
d9/d9c27cf2.jpg,What is the cylinder material?,Plastic
c7/c78ba3b2.jpg,What shape is this object?,Rectangular
83/8342758a.jpg,What substance is inside?,Water
e0/e05940ab.jpg,What shape are the cookies?,Round
b3/b313bc18.jpg,What shape is this product?,Rectangular
3d/3d4ea7cd.jpg,What shape is the light's face?,Circle
a5/a5227b4f.jpg,What is the carafe's material?,Glass
27/2785f2ae.jpg,What tool is pictured?,Scissors
8b/8ba4a0ce.jpg,What is this product stored in?,bottle
82/82ab9114.jpg,What shape is the base?,Round
35/351f61bd.jpg,Is the surface textured?,Yes
51/51dcc59a.jpg,How many tiers does this cart have?,Three
16/16d5a66e.jpg,What form does this item take?,rectangular
d0/d0be2739.jpg,What shape is the lamp base?,Circular
3c/3c929c91.jpg,What shape is the main device?,Rectangular
7e/7eaf8e55.jpg,Does this backpack have zippers?,Yes
5b/5b22910f.jpg,What shape is the attached decor?,propeller
62/621cdd79.jpg,What shape is the board?,Rectangular
96/96583b15.jpg,What is the setting's shape?,Round
c9/c97b52f0.jpg,What direction are the stripes?,Vertical
f8/f87e1b53.jpg,What is the hanger's surface?,Velvet
97/974ecb06.jpg,What shape is the pendant?,Square
c6/c63b5496.jpg,What shape are these containers?,Cylindrical
a4/a40489b8.jpg,Is the cartridge boxed?,Yes
9e/9eb1ca26.jpg,What shape is the product?,sphere
ed/edf5b926.jpg,What shape is the pasta?,cylindrical
3e/3e113930.jpg,What material are the frames?,Plastic
c1/c1e552fa.jpg,What liquid is within the container?,water
0a/0a40c25c.jpg,What is the overall shape?,Round
3e/3e3d047f.jpg,What shape is the pad?,Square
2a/2abd30e3.jpg,What form is the cheese?,shredded
14/1455f169.jpg,Is faucet curved?,Yes
bc/bc129ecd.jpg,How many stones are visible?,Three
d5/d559c41b.jpg,What container is the water in?,Can
53/537413be.jpg,What shape is this product container?,cylindrical
d7/d760929d.jpg,What is the jar's shape?,Cylindrical
d6/d6c42deb.jpg,What is the cracker's shape?,square
60/606ca45b.jpg,How many crackers are visible?,Two
4e/4e0590b7.jpg,What is the drawer's shape?,rectangular
c8/c8f260ed.jpg,What form are the pretzels?,Nuggets
92/92ebc841.jpg,What consistency is the food?,liquid
24/24cf482c.jpg,What is containing the rolls?,plastic
0d/0d8170cf.jpg,What is the bin's shape?,Rectangular
9f/9fed3baa.jpg,What main shape are the sticks?,Rectangular
86/86b6bcf7.jpg,What closure type is on the briefcase?,Latches
ea/eae85ca5.jpg,What pattern is visible on the packaging?,geometric
ca/ca3f609b.jpg,Is there keyhole?,Yes
4a/4af5a911.jpg,What is holding the camera?,Tripod
d2/d24cd84c.jpg,How many drawers are visible?,Two
2d/2d0a741b.jpg,What shape are these containers?,Rectangular
6f/6fb06971.jpg,What shape is the bulb?,Round
6a/6a2650c3.jpg,What shape is the container?,Round
78/78e94359.jpg,What type is the product?,Wallet
9a/9a418192.jpg,What is the net's configuration?,Rectangular
18/18ba7b1f.jpg,What is the product's form?,bottle
e9/e9a00a39.jpg,Is this object metallic?,Yes
52/52a2aa8d.jpg,What type of seating is pictured?,bench
0e/0ec017f7.jpg,What is the base form?,Spherical
94/94d13b5b.jpg,What material is the kettle?,Steel
bf/bf7d3d31.jpg,Is a pedal present?,Yes
bc/bc9f7431.jpg,What shape is the carrying case?,rectangular
27/2755d211.jpg,Is rack metallic?,Yes
91/916901c2.jpg,What is the pendant's shape?,Round
a7/a735d68a.jpg,What is the basket's shape?,Rectangular
7f/7fbb9c49.jpg,What shape are these noodles?,Wavy
02/02a182a3.jpg,What animal is pictured?,Bear
1b/1be5d271.jpg,What shape is the board?,Rectangular
53/53303312.jpg,What shape does the cable form?,Circle
66/665444ec.jpg,What shape is the bench seating?,Corner
20/203a8357.jpg,How many pins are on the connector?,three
88/88d002a6.jpg,What is inside the pitcher?,liquid
2b/2b52d42c.jpg,What is hanging from the doll's head?,Loop
f9/f983f396.jpg,What is the bottle's shape?,cylindrical
00/00f26875.jpg,What fastener does the safe utilize?,Combination
b7/b76aba98.jpg,How many arms does the mount have?,Two
39/39bdc386.jpg,What animal is pictured?,Falcon
32/32a6265d.jpg,What shape are the noodles?,Cylindrical
4d/4df6cfcc.jpg,What shape is the central stone?,Triangle
74/74fea678.jpg,What feature do the chips have?,Rippled
db/dbd88fc1.jpg,What shape is the charging case?,Rectangular
56/563b1e18.jpg,What is the object's container type?,Trashcan
5e/5edc51c8.jpg,Is there garlic?,Yes
52/52277ad6.jpg,What material is this structure?,Wood
ee/ee8600e7.jpg,What is the object's state?,open
31/31547ab8.jpg,What material is this cable made of?,plastic
92/92573b5b.jpg,Is there a microphone attached?,Yes
ef/efd8a5f4.jpg,What overall shape is the planter?,Oval
ae/aed2b798.jpg,Is there an animal?,Yes
5d/5dc3bea4.jpg,What shape are the wipes stacked in?,Rectangular
5b/5b08f3c0.jpg,What shape is the microwave?,Rectangular
85/85f4aa05.jpg,What is wound onto the spool?,Filament
95/959ec6d8.jpg,What shape are these plates?,round
f8/f86911c6.jpg,What shape is the product?,sphere
f0/f0d93436.jpg,Is this item sealed?,Yes
69/69f55d29.jpg,What is the grinder's general shape?,Rectangular
86/8617d5e2.jpg,What is displayed?,Buildings
0a/0af7e2af.jpg,How many sections does the antenna have?,One
0f/0f40b533.jpg,What shape is the handle?,rectangular
7b/7bf50d9e.jpg,What shape is the headboard's top?,Curved
57/5756893d.jpg,What shape are the containers?,Rectangular
c9/c945da6e.jpg,What type is the wallet?,Bifold
c5/c53ae6fa.jpg,Is the box sealed?,Yes
9d/9df16043.jpg,What shoulder is bare?,One
98/980b65ff.jpg,What material is the towel holder made of?,metal
56/567e2cc2.jpg,What is the stapler's finish?,Smooth
be/be5a2532.jpg,What is the box's shape?,Rectangular
24/24ab3143.jpg,What food is in the bowl?,Pasta
02/023b2ad0.jpg,What is the bag’s general shape?,Rectangular
c4/c44aa8fb.jpg,What shape is the bottle?,Cylindrical
bd/bdcc73aa.jpg,What is the product container's shape?,Rectangular
97/97673a15.jpg,What shape is the medicine ball?,Round
eb/ebdebb35.jpg,What is behind the sand?,trees
73/733ba46a.jpg,Is a marker present?,Yes
b0/b0f1020d.jpg,How many packages are visible?,three
6c/6c05de39.jpg,Is the item rectangular?,Yes
92/923419ac.jpg,What shape is the box?,Rectangular
9e/9e6d7ab2.jpg,What shape are the displayed pills?,Oval
e7/e71cfb92.jpg,What structure covers the drive?,grid
6a/6a7ca24e.jpg,Is the texture uniform?,Yes
4a/4af8cf21.jpg,What device is this?,Mouse
73/73395b59.jpg,What shape is the product?,Rectangular
ea/eace4dc2.jpg,Is the jacket zipped?,Yes
53/533ccd3f.jpg,How many horizontal bars are present?,Thirteen
16/1637052b.jpg,What shape are the plates?,Round
21/21906373.jpg,What shape is the main body?,Triangle
15/15472cef.jpg,What is on each drawer?,handle
38/38c10974.jpg,What material forms the base?,Wood
53/53098aa9.jpg,What seals the bag?,zipper
fd/fdb3fd56.jpg,What is holding the flour?,Spoon
3d/3d942826.jpg,What shape are the pastries?,triangular
fe/fe71948a.jpg,What is the package's form?,Rectangular
e6/e6718036.jpg,What shape is the wall plate?,Oval
c5/c54b8b6f.jpg,What shape are these speakers?,Rectangular
cb/cbae83a5.jpg,What is this packaged within?,bottles
dc/dcab9e70.jpg,What thread exists on the filter?,Screw
aa/aa81b563.jpg,What shape is attached?,Cross
1e/1ef973af.jpg,What shape is the device's primary surface?,square
e1/e1a7e2f5.jpg,What shape are the boxes?,Rectangular
e1/e12ea854.jpg,What food does the float resemble?,Fries
a8/a8b13b6a.jpg,What shape are the wheels?,Circular
39/394e1ef2.jpg,What shape are the legs?,curved
cc/cc087f57.jpg,What is the hanger's hook made of?,Metal
2f/2f3c760b.jpg,How many shelves are visible?,Two
32/323669b9.jpg,What shape is this speaker?,Rectangular
f0/f01352de.jpg,What is the light's configuration?,Coiled
9d/9ddffb47.jpg,What shape are the containers?,Rectangular
fb/fbc74b7c.jpg,Is this umbrella open?,Yes
a7/a73a384b.jpg,How many slices are pictured?,Ten
31/31da4a50.jpg,How many rows of teeth are visible?,One
fd/fd615268.jpg,What shape is the planter?,square
1d/1dae46d8.jpg,What is the case's shape?,Rectangular
2e/2e6e9ceb.jpg,Is the backpack zipped?,Yes
82/8288c2a4.jpg,What shape is the container?,Square
a0/a0a8614e.jpg,How many magnets are present?,Two
4d/4d08923d.jpg,What item is in the bag?,mix
87/87837fd9.jpg,What food is labeled on the package?,Spaghetti
20/201368d8.jpg,Does this writing instrument have a clip?,Yes
73/7340a951.jpg,How many pans are visible?,Two
3a/3adbecc4.jpg,What number of handles are visible?,One
80/80e27789.jpg,What food is paired with the tomato?,Cheese
53/535435ef.jpg,What material are the utensils?,Plastic
9f/9f5c22cb.jpg,What is on the jug?,label
89/89019269.jpg,Are these snacks shaped like mammals?,Yes
d0/d0428b00.jpg,What type of connector is visible?,USB
b3/b3643303.jpg,Is the product cylindrical?,Yes
9b/9be0472e.jpg,Is there a logo?,Yes
21/214506b1.jpg,What number of electrical outlets is visible per adapter?,Three
d5/d567848f.jpg,What shape is the stool's seat?,Rectangular
23/23773ccd.jpg,What is the container's form?,cylinder
4f/4fbeb3db.jpg,What shape is the patty?,Round
45/45b0507c.jpg,What shape is the smaller dish?,Round
27/27e343ad.jpg,What shape is the keypad face?,Rounded
2d/2dcf58fa.jpg,What type is this umbrella?,Folding
9c/9c58bc39.jpg,What covers the tea?,Plastic
16/1627470a.jpg,What is the hardware's configuration?,Parallel
5d/5d67d4a9.jpg,What shape is the lip liner?,cylinder
89/89dd9e1a.jpg,What shape is the burlap sack?,Cylindrical
83/83ed1104.jpg,What are the fixtures attached to?,wall
ed/edad54b0.jpg,Are these headphones wired?,Yes
6a/6a2813f3.jpg,What is the shelving made of?,Wood
c9/c9501fc4.jpg,What substance are utensils composed of?,Metal
eb/eb0db3c2.jpg,What shape is the object?,Round
48/48ed7b5c.jpg,What shape is the bottle's cap?,Cylindrical
93/93870dd3.jpg,What shape is the container?,cylinder
63/633249ff.jpg,What shape is this product?,rectangular
dd/dd97e54f.jpg,What container holds the water?,Can
d9/d9299558.jpg,Is this item braided?,Yes
e7/e76e3cfb.jpg,What shape are the door panels?,Geometric
49/493027ef.jpg,What is the spout's form?,Curved
d5/d55d2581.jpg,What shape are these cushions?,circular
9e/9ef7dc31.jpg,What shape is the speaker?,Rectangular
e4/e4d6ba3b.jpg,Does the skateboard have wheels?,Yes
cd/cd2dc18e.jpg,What object contains the chips?,Basket
3c/3c46f68a.jpg,What is the jar's lid shape?,Domed
94/942b9c03.jpg,What food is covering the pretzel?,Chocolate
7c/7cf203c8.jpg,What shape is this product?,rectangular
73/7349d63f.jpg,What is the package orientation?,Vertical
d1/d1371227.jpg,What shape is this package?,Rectangular
fd/fd0f37c9.jpg,What is the seat's main feature?,pattern
31/31ddff85.jpg,What shape is the central hole?,circular
dd/dd8947bb.jpg,What type of hardware is visible?,pulls
04/047efb13.jpg,Is this material textured?,Yes
a5/a54042c1.jpg,What number of containers is shown?,Eight
55/553e6d3f.jpg,What shape is the radio's body?,rectangular
8b/8b546e2b.jpg,What is the main material?,Wood
90/90d8ece7.jpg,What shape is the bottle?,Oval
b1/b12ba7a3.jpg,What encloses the candle?,Glass
7b/7b9d4e3f.jpg,What shape is the clock?,Round
c9/c9a234f5.jpg,Is there a handle?,Yes
78/781c5ae3.jpg,How many bottles are shown?,six
40/40742d26.jpg,What is the headboard's top shape?,Curved
53/53dbb02e.jpg,What is the machine's texture?,Smooth
02/022502a3.jpg,What food is illustrated?,Cashews
bf/bf3f7e33.jpg,How many connectors are visible?,Two
f7/f7cac46c.jpg,Is the speaker perforated?,Yes
33/338c0084.jpg,What is the towel holder's overall shape?,ladder
c7/c783b198.jpg,Are there sharks pictured?,Yes
2b/2ba80691.jpg,What shape is the wallet?,Rectangular
8b/8babd63c.jpg,What is the package's shape?,Rectangular
c1/c163b648.jpg,What arrangement is the filament?,coiled
cd/cdda90dd.jpg,Is there a visible pedal?,Yes
26/26d2d342.jpg,What shape are these boxes?,Rectangular
22/22466319.jpg,What shape is the object?,Rectangular
ee/ee64622b.jpg,Does this container have handles?,Yes
3c/3cc26d24.jpg,How many spokes are visible?,Five
8f/8f922d8c.jpg,How many pedals are visible?,Two
9b/9bbd2ab8.jpg,What number of legs does the desk have?,four
4d/4d0a6485.jpg,What is the case's form?,Rectangular
54/543d0fb5.jpg,What is the product's form?,Block
8f/8f473ad5.jpg,What shape is the background pattern?,Chevron
ed/ed670547.jpg,What shape is the float?,Sphere
e1/e10c1247.jpg,What shape is the base?,Rectangular
1f/1f0604b8.jpg,What encloses the applesauce?,Jar
8c/8c953094.jpg,What shape is the lampshade?,Conical
98/983e5452.jpg,Is there writing present?,Yes
7e/7eeec85c.jpg,Is there writing visible?,Yes
5d/5d50e136.jpg,What is inside the picture of the cup?,liquid
42/42acbddb.jpg,What shape is this ottoman?,Rectangular
cc/cc0bab8f.jpg,What shape is the box?,Rectangular
37/375c37e7.jpg,What is atop the bottle?,Nozzle
ce/ce6ff1f5.jpg,What shape is the package?,Rectangular
4a/4a78ade7.jpg,How many shelves are visible?,Four
f8/f8ba1ae5.jpg,What shape is the cord?,Circle
75/752494a3.jpg,Is the filter circular?,Yes
f5/f5ce5849.jpg,What are the candles held in?,Jars
a3/a3a89e73.jpg,What shape are the storage box handles?,Rectangular
d9/d9af00ab.jpg,Is there a shelf?,Yes
c9/c91d90cd.jpg,What material is the container?,Plastic
ea/ea97b2a4.jpg,What material is the bottle?,plastic
d3/d309b96b.jpg,What is the container's basic form?,Rectangular
63/63ea28b3.jpg,How many prongs are visible?,Two
ea/eaf9a65d.jpg,Is this device attached?,Yes
bf/bf0624b9.jpg,What is the cord's arrangement?,Coiled
1d/1dceda42.jpg,What is the filament wound onto?,Spool
88/88571d39.jpg,What shape is the complete item?,Round
e5/e52c3739.jpg,What is the bracelet's texture?,Braided
0f/0fe32a16.jpg,What material is the bed frame?,metal
e3/e3170674.jpg,What shape are the repeating design elements?,Arrows
a2/a2dd4060.jpg,What shape are the leaves?,Pointed
9a/9a35c8cc.jpg,What is the product's main function?,Staping
44/448cbaf2.jpg,How many slots are visible?,Two
3f/3f5af85f.jpg,What shape is this plate?,Oval
85/854b4ee6.jpg,What shape is the lid?,Round
11/11fcfea5.jpg,What is the filament wound on?,Spool
cb/cbd317e0.jpg,What shape are the batteries?,cylindrical
44/44e09ed9.jpg,What shape are these containers?,Rectangular
f0/f0ac3e76.jpg,How many batteries are standing?,Seven
6e/6ed750e9.jpg,What is the blade's material?,metal
fe/fe3b3f44.jpg,What is the mount's arm shape?,angled
5c/5c33c3ad.jpg,What is the bag's material?,fabric
e4/e4f6de25.jpg,How many shelves are visible?,Two
3a/3a4b9316.jpg,What is this device operated with?,Numbers
20/206a75d0.jpg,What closure does this bag have?,zippers
ff/ff1efd46.jpg,What secures the strap?,Clip
21/2154d7d9.jpg,What is the scale's overall outline?,Square
fd/fd82aa27.jpg,What is the cushions' pattern?,stripes
40/4045ec4a.jpg,What food group is within?,nuts
6a/6a772c10.jpg,What are attached to the cables?,Connectors
fd/fdc15699.jpg,"What surrounds the ""365"" logo?",Flowers
3d/3d82df52.jpg,What is the bottle's closure?,Cap
86/86afa7f3.jpg,What shape is the box?,Rectangular
98/982668d4.jpg,What is the shape of the container?,round
eb/eb87d07b.jpg,What shape is the overall container?,Square
b1/b1dcd4b4.jpg,What shape is the cap?,cylindrical
4a/4ad857b3.jpg,How many muffins are visible?,Four
a9/a9bbe395.jpg,What shape are the mounting plates?,Rectangular
ec/ecaa3013.jpg,What shape are the keys?,rectangular
72/729a7dd7.jpg,What shape is the container?,Rectangular
91/915185ba.jpg,What shape is the wallet?,Rectangular
50/5011a2bd.jpg,What is the holder's shape?,cylindrical
37/3721fedd.jpg,What shape is the headboard?,Curved
fc/fc5f79cf.jpg,What is the bottle's shape?,Cylinder
25/2511df0a.jpg,How many prongs are visible?,Two
93/93d80a21.jpg,What is the bottle's material?,glass
c5/c500b43b.jpg,What shape are the cherries?,Round
0f/0fac6d86.jpg,What shape is on the background?,Arrow
43/435991d1.jpg,Is there a pumpkin?,Yes
43/43efbee0.jpg,What animal is pictured?,cow
3a/3adb008e.jpg,What kind of food is displayed?,Wings
05/0531e969.jpg,What is the planter's overall shape?,rounded
13/137320bd.jpg,What snack is visible?,Almonds
81/813e033a.jpg,What is the bedframe’s overall shape?,Rectangular
dc/dc6db317.jpg,What material is the hook?,Metal
2a/2ac9624f.jpg,What is the hanger count?,Multiple
13/131bf3f3.jpg,What shape is the oven's door?,rectangular
c0/c02226f0.jpg,How many bottles are visible?,Six
71/71c6266e.jpg,What shape is the product's box?,Square
75/75b970a3.jpg,What shape is each container?,Rectangular
56/5692137f.jpg,What substance does it contain?,Ink
5d/5d71fb74.jpg,What secures the lockbox?,Shackle
c5/c54a3e61.jpg,What form are the tube's contents?,Spherical
d6/d60c6054.jpg,What material are the legs?,wood
ab/abef7e20.jpg,What shape is the cable?,Circle
44/440d33ad.jpg,What encloses the wax?,Glass
03/0323be4e.jpg,What is the packaging’s overall shape?,Rectangular
54/545ede27.jpg,What material is the bottle?,Glass
15/15a3b1ca.jpg,What form is this dessert?,round
88/88d6c718.jpg,What shape is the lampshade?,Conical
85/85e9b720.jpg,What covers the package?,seeds
b6/b61d40fa.jpg,What is the shape of the item?,Spherical
8f/8f21feee.jpg,What is included inside?,Raisins
4c/4c1d2a04.jpg,What closure type do these earrings have?,Hinged
c8/c89a319e.jpg,What is this bag carrying?,Logs
3a/3aba36df.jpg,What shape is the button?,Round
ef/efc13711.jpg,What quantity of batteries are standing?,Eleven
cc/cc79eaa5.jpg,How many pencils are there?,Eleven
5b/5b4ec228.jpg,What shape is the spout?,curved
c4/c467b53b.jpg,What is the main material?,Wood
cb/cbeed14b.jpg,What is the package's shape?,Rectangular
25/250fb26e.jpg,What item are these tools used for?,Cutting
0c/0c5a0e7b.jpg,What number of slots are visible?,Three
8f/8f3aab53.jpg,What is displayed on the bag?,Pickles
9f/9f3b98d1.jpg,What material is the cover?,Silicone
42/42cd414f.jpg,What animal is this?,Elephant
84/84e3b3f5.jpg,What connects the band to the handle?,Strap
55/55faf0ee.jpg,What shape is the planter?,Cylinder
03/03f4802e.jpg,What is the cap's shape?,Cylindrical
b2/b23ed696.jpg,What material is the kettle largely made of?,Glass
cf/cf58b155.jpg,What is the container's overall shape?,Round
25/25cac914.jpg,What shape is the bottle?,cylindrical
20/2088705c.jpg,What fruit is dried?,Mango
cc/cc531aae.jpg,What shape is this cheese?,rectangular
d9/d988b276.jpg,What shape is the outlet body?,Rectangular
67/674a6d71.jpg,What form is the container?,cylindrical
81/8126319a.jpg,What is the bag's closure type?,sealed
02/02dac58e.jpg,What shape is the device?,Rectangular
13/13af52a5.jpg,What is the lamp base's shape?,Round
c0/c0982fe4.jpg,What shape is the main showerhead?,square
50/509d355d.jpg,Are there multiple bottles?,Yes
bf/bfeb79c2.jpg,How many speakers are shown?,Two
7c/7c89a8f7.jpg,What shape are the pans?,Round
e6/e6140b39.jpg,What encloses the drill bits?,Case
e0/e0f8b568.jpg,What animal is pictured?,porcupine
4d/4dfc604d.jpg,What is this bottle's purpose?,Honey
4b/4beadc2b.jpg,What food is pictured?,Popcorn
1a/1a4baf61.jpg,What shape is the bag?,Rectangular
03/032845c3.jpg,What shape is the muff?,Oval
55/55396df8.jpg,What type of closure is on top?,zippers
97/971c4f9b.jpg,What package contents are inside?,Cauliflower
a2/a2d0d404.jpg,What shape is the center pattern?,diamond
02/0294c3af.jpg,What shape are the boxes?,Rectangular
f9/f9ed43f3.jpg,What is inside the bottle?,liquid
1d/1d30273e.jpg,What is the base shape?,Rectangular
6e/6e47dd2f.jpg,What material makes up the spool?,Plastic
90/90d2fbaa.jpg,What is the kettle's texture?,Shiny
d9/d93f46e5.jpg,What is this item's enclosure?,Zipper
bb/bb2f6e5a.jpg,What is the object's quantity?,five
6a/6a5bb817.jpg,What are the highlighters arranged in?,Rows
c4/c4aee200.jpg,What type of closure does the jacket have?,zipper
15/15b329b7.jpg,What are the tips made of?,Silicone
e8/e867e6d2.jpg,Are the wrenches' ends looped?,Yes
18/18645129.jpg,What shape is the watch's face?,Round
62/620584ae.jpg,What shape are the earrings?,Round
b2/b2b66a87.jpg,What shape is the background pattern?,chevron
10/108ba9fc.jpg,What is this bottle's shape?,Rectangular
a6/a60317fd.jpg,What shape is the device's display?,Rectangular
ee/ee344a19.jpg,What is the desk's shape?,Rectangular
88/8887bab4.jpg,Is there a zipper?,Yes
87/87bacef0.jpg,Is it a female plug?,Yes
9c/9ccfac60.jpg,Is the case transparent?,Yes
e7/e76f10ac.jpg,What material is the protector?,Glass
f0/f098e3e6.jpg,Is the pump round?,Yes
1c/1c005a8b.jpg,Does this bag have a strap?,Yes
fe/fe10d8ca.jpg,What form are these batteries?,Cylindrical
e9/e96f9017.jpg,What padding is inside?,Bubbles
99/990d39f3.jpg,What is the shade's material?,fabric
dc/dc2c7ba4.jpg,What shape is the treat?,Square
a9/a9421c48.jpg,Is there a cable?,Yes
4c/4cd2622f.jpg,What shape is the bed frame?,Rectangular
4e/4eafb64e.jpg,Are these clothes hangers plastic?,Yes
f0/f0073ce0.jpg,What is the bag's closure?,drawstring
62/62a15bb0.jpg,What is the bottle's target demographic?,Baby
10/10a89d43.jpg,Is this item raised?,Yes
0c/0c04a72e.jpg,What kind of sugar is advertised?,Cane
b6/b6f7bc79.jpg,How many picks are present?,Two
20/20a93eda.jpg,What shape is the holder's bar?,cylindrical
cf/cf179c18.jpg,What shape is the grate?,Rectangular
cf/cf9ee727.jpg,What container are pretzels in?,Jar
5d/5df506b1.jpg,What is the rack's form?,Rectangular
79/79d02aac.jpg,What number of drawers are visible?,five
0c/0c23add5.jpg,How many units are present?,Two
8a/8ad5237b.jpg,What flavor is this icecream?,Cookies
70/70144958.jpg,Is applicator included?,Yes
94/94842830.jpg,What shape is the antenna?,Rectangular
ac/ac1f2d24.jpg,What shape are the noodles?,Straight
56/56f0352d.jpg,How many combs are there?,Three
41/4199013a.jpg,What shape is the product?,Rectangle
d1/d1764545.jpg,How many handles are visible?,One
cf/cf90ae1a.jpg,What item is displayed within the wallet?,License
11/1153f936.jpg,What shape is the cake piece?,Triangular
b7/b748d61e.jpg,What shape is the watch face?,Octagon
13/136a6bb0.jpg,How many wires are visible?,Two
fe/feacd3ed.jpg,What secures this fixture?,Chains
fa/fa3805b4.jpg,What shape are the labels?,Circular
87/8726a4a6.jpg,What is the material's main structure?,Woven
78/78dd6464.jpg,What volume is visible?,quart
6a/6a66cba0.jpg,How are the cookies arranged?,Stacked
23/23617504.jpg,Is there a handle?,Yes
b7/b7ffaf0b.jpg,What is the filament wound?,spool
6e/6e596786.jpg,How are the legs shaped?,X
11/11dc3857.jpg,What shape is the bag's body?,Rounded
de/deb30277.jpg,What is the machine's form?,Rectangular
31/31d5eb6c.jpg,What material is the scoop made of?,wood
12/122de8af.jpg,What material is the handle?,Wood
09/099a68bc.jpg,What is the general shape of the product?,coiled
32/32e7d612.jpg,What is the handle's texture?,ribbed
04/04e438f6.jpg,What shape is the container?,Bottle
a9/a9ff8afd.jpg,What closes the case?,Latch
fd/fd13e6b1.jpg,What material is the bottle made of?,plastic
ee/ee985bca.jpg,What shape are the legs?,Angled
d1/d10f54d1.jpg,What encloses the card?,Case
66/66fd3d70.jpg,What shape is the ring?,circular
de/dea6cf25.jpg,How many zippers are visible?,One
a7/a7353171.jpg,Is there a handle?,Yes
87/879f315a.jpg,Is this umbrella open?,Yes
c5/c5002c54.jpg,What is the object's form?,cylindrical
1e/1e3b7c73.jpg,What container holds the vegetables?,Can
64/64a7e180.jpg,How many rims are featured?,Two
9c/9cb4c4c0.jpg,What covers the ears?,Earmuffs
d3/d3e3fcc9.jpg,What is the noodle's form?,strands
5b/5b0eb575.jpg,Is this screen protector rectangular?,Yes
e9/e9a6ea1b.jpg,What item hangs above hangers?,Hook
07/07979a87.jpg,Are all the spoons solid?,No
bf/bf1e711e.jpg,What shape is the base?,Star
a6/a6d5b4a2.jpg,What shape is this filter?,Cylindrical
70/70e78aab.jpg,What shape are the repeating dots?,Circles
92/9204a060.jpg,What shape are the casseroles?,Square
